Date,Strategy,Ticker,Weight
2024-02-01,Equal Weight,MSFT,0.083333
2024-02-01,Equal Weight,GOOGL,0.083333
2024-02-01,Equal Weight,JPM,0.083333
2024-02-01,Equal Weight,JNJ,0.083333
2024-02-01,Equal Weight,PG,0.083333
2024-02-01,Equal Weight,XOM,0.083333
2024-02-01,Equal Weight,CAT,0.083333
2024-02-01,Equal Weight,AMZN,0.083333
2024-02-01,Equal Weight,BRK-B,0.083333
2024-02-01,Equal Weight,LLY,0.083333
2024-02-01,Equal Weight,NEE,0.083333
2024-03-01,Equal Weight,AAPL,0.083333
2024-03-01,Equal Weight,MSFT,0.083333
2024-03-01,Equal Weight,GOOGL,0.083333
2024-03-01,Equal Weight,JPM,0.083333
2024-03-01,Equal Weight,JNJ,0.083333
2024-03-01,Equal Weight,PG,0.083333
2024-03-01,Equal Weight,XOM,0.083333
2024-03-01,Equal Weight,CAT,0.083333
2024-03-01,Equal Weight,AMZN,0.083333
2024-03-01,Equal Weight,BRK-B,0.083333
2024-03-01,Equal Weight,LLY,0.083333
2024-03-01,Equal Weight,NEE,0.083333
2024-04-01,Equal Weight,AAPL,0.083333
2024-04-01,Equal Weight,MSFT,0.083333
2024-04-01,Equal Weight,GOOGL,0.083333
2024-04-01,Equal Weight,JPM,0.083333
2024-04-01,Equal Weight,JNJ,0.083333
2024-04-01,Equal Weight,PG,0.083333
2024-04-01,Equal Weight,XOM,0.083333
2024-04-01,Equal Weight,CAT,0.083333
2024-04-01,Equal Weight,AMZN,0.083333
2024-04-01,Equal Weight,BRK-B,0.083333
2024-04-01,Equal Weight,LLY,0.083333
2024-04-01,Equal Weight,NEE,0.083333
2024-05-01,Equal Weight,AAPL,0.083333
2024-05-01,Equal Weight,MSFT,0.083333
2024-05-01,Equal Weight,GOOGL,0.083333
2024-05-01,Equal Weight,JPM,0.083333
2024-05-01,Equal Weight,JNJ,0.083333
2024-05-01,Equal Weight,PG,0.083333
2024-05-01,Equal Weight,XOM,0.083333
2024-05-01,Equal Weight,CAT,0.083333
2024-05-01,Equal Weight,AMZN,0.083333
2024-05-01,Equal Weight,BRK-B,0.083333
2024-05-01,Equal Weight,LLY,0.083333
2024-05-01,Equal Weight,NEE,0.083333
2024-06-03,Equal Weight,AAPL,0.083333
2024-06-03,Equal Weight,MSFT,0.083333
2024-06-03,Equal Weight,GOOGL,0.083333
2024-06-03,Equal Weight,JPM,0.083333
2024-06-03,Equal Weight,JNJ,0.083333
2024-06-03,Equal Weight,PG,0.083333
2024-06-03,Equal Weight,XOM,0.083333
2024-06-03,Equal Weight,CAT,0.083333
2024-06-03,Equal Weight,AMZN,0.083333
2024-06-03,Equal Weight,BRK-B,0.083333
2024-06-03,Equal Weight,LLY,0.083333
2024-06-03,Equal Weight,NEE,0.083333
2024-07-01,Equal Weight,AAPL,0.083333
2024-07-01,Equal Weight,MSFT,0.083333
2024-07-01,Equal Weight,GOOGL,0.083333
2024-07-01,Equal Weight,JPM,0.083333
2024-07-01,Equal Weight,JNJ,0.083333
2024-07-01,Equal Weight,PG,0.083333
2024-07-01,Equal Weight,XOM,0.083333
2024-07-01,Equal Weight,CAT,0.083333
2024-07-01,Equal Weight,AMZN,0.083333
2024-07-01,Equal Weight,BRK-B,0.083333
2024-07-01,Equal Weight,LLY,0.083333
2024-07-01,Equal Weight,NEE,0.083333
2024-08-01,Equal Weight,AAPL,0.083333
2024-08-01,Equal Weight,MSFT,0.083333
2024-08-01,Equal Weight,GOOGL,0.083333
2024-08-01,Equal Weight,JPM,0.083333
2024-08-01,Equal Weight,JNJ,0.083333
2024-08-01,Equal Weight,PG,0.083333
2024-08-01,Equal Weight,XOM,0.083333
2024-08-01,Equal Weight,CAT,0.083333
2024-08-01,Equal Weight,AMZN,0.083333
2024-08-01,Equal Weight,BRK-B,0.083333
2024-08-01,Equal Weight,LLY,0.083333
2024-08-01,Equal Weight,NEE,0.083333
2024-09-03,Equal Weight,AAPL,0.083333
2024-09-03,Equal Weight,MSFT,0.083333
2024-09-03,Equal Weight,GOOGL,0.083333
2024-09-03,Equal Weight,JPM,0.083333
2024-09-03,Equal Weight,JNJ,0.083333
2024-09-03,Equal Weight,PG,0.083333
2024-09-03,Equal Weight,XOM,0.083333
2024-09-03,Equal Weight,CAT,0.083333
2024-09-03,Equal Weight,AMZN,0.083333
2024-09-03,Equal Weight,BRK-B,0.083333
2024-09-03,Equal Weight,LLY,0.083333
2024-09-03,Equal Weight,NEE,0.083333
2024-10-01,Equal Weight,AAPL,0.083333
2024-10-01,Equal Weight,MSFT,0.083333
2024-10-01,Equal Weight,GOOGL,0.083333
2024-10-01,Equal Weight,JPM,0.083333
2024-10-01,Equal Weight,JNJ,0.083333
2024-10-01,Equal Weight,PG,0.083333
2024-10-01,Equal Weight,XOM,0.083333
2024-10-01,Equal Weight,CAT,0.083333
2024-10-01,Equal Weight,AMZN,0.083333
2024-10-01,Equal Weight,BRK-B,0.083333
2024-10-01,Equal Weight,LLY,0.083333
2024-10-01,Equal Weight,NEE,0.083333
2024-11-01,Equal Weight,AAPL,0.083333
2024-11-01,Equal Weight,MSFT,0.083333
2024-11-01,Equal Weight,GOOGL,0.083333
2024-11-01,Equal Weight,JPM,0.083333
2024-11-01,Equal Weight,JNJ,0.083333
2024-11-01,Equal Weight,PG,0.083333
2024-11-01,Equal Weight,XOM,0.083333
2024-11-01,Equal Weight,CAT,0.083333
2024-11-01,Equal Weight,AMZN,0.083333
2024-11-01,Equal Weight,BRK-B,0.083333
2024-11-01,Equal Weight,LLY,0.083333
2024-11-01,Equal Weight,NEE,0.083333
2024-12-02,Equal Weight,AAPL,0.083333
2024-12-02,Equal Weight,MSFT,0.083333
2024-12-02,Equal Weight,GOOGL,0.083333
2024-12-02,Equal Weight,JPM,0.083333
2024-12-02,Equal Weight,JNJ,0.083333
2024-12-02,Equal Weight,PG,0.083333
2024-12-02,Equal Weight,XOM,0.083333
2024-12-02,Equal Weight,CAT,0.083333
2024-12-02,Equal Weight,AMZN,0.083333
2024-12-02,Equal Weight,BRK-B,0.083333
2024-12-02,Equal Weight,LLY,0.083333
2024-12-02,Equal Weight,NEE,0.083333
2019-05-01,Minimum Variance,AAPL,0.0
2019-05-01,Minimum Variance,MSFT,0.0
2019-05-01,Minimum Variance,GOOGL,0.0
2019-05-01,Minimum Variance,JPM,0.196586
2019-05-01,Minimum Variance,JNJ,0.178052
2019-05-01,Minimum Variance,PG,0.11693
2019-05-01,Minimum Variance,XOM,0.101472
2019-05-01,Minimum Variance,CAT,0.0
2019-05-01,Minimum Variance,AMZN,0.0
2019-05-01,Minimum Variance,BRK-B,0.0
2019-05-01,Minimum Variance,LLY,0.067033
2019-05-01,Minimum Variance,NEE,0.339928
2019-06-03,Minimum Variance,AAPL,0.0
2019-06-03,Minimum Variance,MSFT,0.0
2019-06-03,Minimum Variance,GOOGL,0.0
2019-06-03,Minimum Variance,JPM,0.217315
2019-06-03,Minimum Variance,JNJ,0.111173
2019-06-03,Minimum Variance,PG,0.095515
2019-06-03,Minimum Variance,XOM,0.088931
2019-06-03,Minimum Variance,CAT,0.0
2019-06-03,Minimum Variance,AMZN,0.0
2019-06-03,Minimum Variance,BRK-B,0.002917
2019-06-03,Minimum Variance,LLY,0.110381
2019-06-03,Minimum Variance,NEE,0.373768
2019-07-01,Minimum Variance,AAPL,0.0
2019-07-01,Minimum Variance,MSFT,0.0
2019-07-01,Minimum Variance,GOOGL,0.002159
2019-07-01,Minimum Variance,JPM,0.199325
2019-07-01,Minimum Variance,JNJ,0.118939
2019-07-01,Minimum Variance,PG,0.092573
2019-07-01,Minimum Variance,XOM,0.101351
2019-07-01,Minimum Variance,CAT,0.0
2019-07-01,Minimum Variance,AMZN,0.0
2019-07-01,Minimum Variance,BRK-B,0.033571
2019-07-01,Minimum Variance,LLY,0.088179
2019-07-01,Minimum Variance,NEE,0.363903
2019-08-01,Minimum Variance,AAPL,0.0
2019-08-01,Minimum Variance,MSFT,0.0
2019-08-01,Minimum Variance,GOOGL,0.0
2019-08-01,Minimum Variance,JPM,0.216558
2019-08-01,Minimum Variance,JNJ,0.077089
2019-08-01,Minimum Variance,PG,0.107746
2019-08-01,Minimum Variance,XOM,0.123617
2019-08-01,Minimum Variance,CAT,0.0
2019-08-01,Minimum Variance,AMZN,0.0
2019-08-01,Minimum Variance,BRK-B,0.035269
2019-08-01,Minimum Variance,LLY,0.090725
2019-08-01,Minimum Variance,NEE,0.348996
2019-09-03,Minimum Variance,AAPL,0.0
2019-09-03,Minimum Variance,MSFT,0.0
2019-09-03,Minimum Variance,GOOGL,0.0
2019-09-03,Minimum Variance,JPM,0.146474
2019-09-03,Minimum Variance,JNJ,0.133188
2019-09-03,Minimum Variance,PG,0.069311
2019-09-03,Minimum Variance,XOM,0.08359
2019-09-03,Minimum Variance,CAT,0.0
2019-09-03,Minimum Variance,AMZN,0.0
2019-09-03,Minimum Variance,BRK-B,0.09797
2019-09-03,Minimum Variance,LLY,0.02261
2019-09-03,Minimum Variance,NEE,0.446856
2019-10-01,Minimum Variance,AAPL,0.0
2019-10-01,Minimum Variance,MSFT,0.0
2019-10-01,Minimum Variance,GOOGL,0.0
2019-10-01,Minimum Variance,JPM,0.150036
2019-10-01,Minimum Variance,JNJ,0.131777
2019-10-01,Minimum Variance,PG,0.065858
2019-10-01,Minimum Variance,XOM,0.105536
2019-10-01,Minimum Variance,CAT,0.0
2019-10-01,Minimum Variance,AMZN,0.0
2019-10-01,Minimum Variance,BRK-B,0.096785
2019-10-01,Minimum Variance,LLY,0.024547
2019-10-01,Minimum Variance,NEE,0.425462
2019-11-01,Minimum Variance,AAPL,0.0
2019-11-01,Minimum Variance,MSFT,0.0
2019-11-01,Minimum Variance,GOOGL,0.0
2019-11-01,Minimum Variance,JPM,0.125371
2019-11-01,Minimum Variance,JNJ,0.139628
2019-11-01,Minimum Variance,PG,0.052622
2019-11-01,Minimum Variance,XOM,0.089607
2019-11-01,Minimum Variance,CAT,0.0
2019-11-01,Minimum Variance,AMZN,0.0
2019-11-01,Minimum Variance,BRK-B,0.136986
2019-11-01,Minimum Variance,LLY,0.028796
2019-11-01,Minimum Variance,NEE,0.42699
2019-12-02,Minimum Variance,AAPL,0.0
2019-12-02,Minimum Variance,MSFT,0.0
2019-12-02,Minimum Variance,GOOGL,0.0
2019-12-02,Minimum Variance,JPM,0.115788
2019-12-02,Minimum Variance,JNJ,0.132607
2019-12-02,Minimum Variance,PG,0.038895
2019-12-02,Minimum Variance,XOM,0.104929
2019-12-02,Minimum Variance,CAT,0.0
2019-12-02,Minimum Variance,AMZN,0.0
2019-12-02,Minimum Variance,BRK-B,0.161391
2019-12-02,Minimum Variance,LLY,0.03464
2019-12-02,Minimum Variance,NEE,0.41175
2020-01-02,Minimum Variance,AAPL,0.0
2020-01-02,Minimum Variance,MSFT,0.0
2020-01-02,Minimum Variance,GOOGL,0.0
2020-01-02,Minimum Variance,JPM,0.105698
2020-01-02,Minimum Variance,JNJ,0.134754
2020-01-02,Minimum Variance,PG,0.048492
2020-01-02,Minimum Variance,XOM,0.107166
2020-01-02,Minimum Variance,CAT,0.0
2020-01-02,Minimum Variance,AMZN,0.0
2020-01-02,Minimum Variance,BRK-B,0.166322
2020-01-02,Minimum Variance,LLY,0.034891
2020-01-02,Minimum Variance,NEE,0.402677
2020-02-03,Minimum Variance,AAPL,0.0
2020-02-03,Minimum Variance,MSFT,0.0
2020-02-03,Minimum Variance,GOOGL,0.0
2020-02-03,Minimum Variance,JPM,0.104956
2020-02-03,Minimum Variance,JNJ,0.151312
2020-02-03,Minimum Variance,PG,0.050142
2020-02-03,Minimum Variance,XOM,0.091369
2020-02-03,Minimum Variance,CAT,0.0
2020-02-03,Minimum Variance,AMZN,0.019013
2020-02-03,Minimum Variance,BRK-B,0.154271
2020-02-03,Minimum Variance,LLY,0.0279
2020-02-03,Minimum Variance,NEE,0.401037
2020-03-02,Minimum Variance,AAPL,0.0
2020-03-02,Minimum Variance,MSFT,0.0
2020-03-02,Minimum Variance,GOOGL,0.0
2020-03-02,Minimum Variance,JPM,0.071461
2020-03-02,Minimum Variance,JNJ,0.178734
2020-03-02,Minimum Variance,PG,0.029458
2020-03-02,Minimum Variance,XOM,0.047651
2020-03-02,Minimum Variance,CAT,0.0
2020-03-02,Minimum Variance,AMZN,0.020191
2020-03-02,Minimum Variance,BRK-B,0.222486
2020-03-02,Minimum Variance,LLY,0.029251
2020-03-02,Minimum Variance,NEE,0.400768
2020-04-01,Minimum Variance,AAPL,0.0
2020-04-01,Minimum Variance,MSFT,0.0
2020-04-01,Minimum Variance,GOOGL,0.0
2020-04-01,Minimum Variance,JPM,0.0
2020-04-01,Minimum Variance,JNJ,0.371651
2020-04-01,Minimum Variance,PG,0.108538
2020-04-01,Minimum Variance,XOM,0.016891
2020-04-01,Minimum Variance,CAT,0.0
2020-04-01,Minimum Variance,AMZN,0.344402
2020-04-01,Minimum Variance,BRK-B,0.09908
2020-04-01,Minimum Variance,LLY,0.021028
2020-04-01,Minimum Variance,NEE,0.03841
2020-05-01,Minimum Variance,AAPL,0.0
2020-05-01,Minimum Variance,MSFT,0.0
2020-05-01,Minimum Variance,GOOGL,0.0
2020-05-01,Minimum Variance,JPM,0.0
2020-05-01,Minimum Variance,JNJ,0.345845
2020-05-01,Minimum Variance,PG,0.143497
2020-05-01,Minimum Variance,XOM,0.015919
2020-05-01,Minimum Variance,CAT,0.0
2020-05-01,Minimum Variance,AMZN,0.30818
2020-05-01,Minimum Variance,BRK-B,0.155866
2020-05-01,Minimum Variance,LLY,0.027905
2020-05-01,Minimum Variance,NEE,0.002789
2020-06-01,Minimum Variance,AAPL,0.0
2020-06-01,Minimum Variance,MSFT,0.0
2020-06-01,Minimum Variance,GOOGL,0.0
2020-06-01,Minimum Variance,JPM,0.0
2020-06-01,Minimum Variance,JNJ,0.358154
2020-06-01,Minimum Variance,PG,0.139441
2020-06-01,Minimum Variance,XOM,0.0
2020-06-01,Minimum Variance,CAT,0.0
2020-06-01,Minimum Variance,AMZN,0.287574
2020-06-01,Minimum Variance,BRK-B,0.169062
2020-06-01,Minimum Variance,LLY,0.045768
2020-06-01,Minimum Variance,NEE,0.0
2020-07-01,Minimum Variance,AAPL,0.0
2020-07-01,Minimum Variance,MSFT,0.0
2020-07-01,Minimum Variance,GOOGL,0.0
2020-07-01,Minimum Variance,JPM,0.0
2020-07-01,Minimum Variance,JNJ,0.368247
2020-07-01,Minimum Variance,PG,0.157893
2020-07-01,Minimum Variance,XOM,0.0
2020-07-01,Minimum Variance,CAT,0.0
2020-07-01,Minimum Variance,AMZN,0.300359
2020-07-01,Minimum Variance,BRK-B,0.137613
2020-07-01,Minimum Variance,LLY,0.01548
2020-07-01,Minimum Variance,NEE,0.020408
2020-08-03,Minimum Variance,AAPL,0.0
2020-08-03,Minimum Variance,MSFT,0.0
2020-08-03,Minimum Variance,GOOGL,0.0
2020-08-03,Minimum Variance,JPM,0.0
2020-08-03,Minimum Variance,JNJ,0.377164
2020-08-03,Minimum Variance,PG,0.177951
2020-08-03,Minimum Variance,XOM,0.0
2020-08-03,Minimum Variance,CAT,0.0
2020-08-03,Minimum Variance,AMZN,0.260164
2020-08-03,Minimum Variance,BRK-B,0.151606
2020-08-03,Minimum Variance,LLY,0.023613
2020-08-03,Minimum Variance,NEE,0.009501
2020-09-01,Minimum Variance,AAPL,0.0
2020-09-01,Minimum Variance,MSFT,0.0
2020-09-01,Minimum Variance,GOOGL,0.0
2020-09-01,Minimum Variance,JPM,0.0
2020-09-01,Minimum Variance,JNJ,0.377467
2020-09-01,Minimum Variance,PG,0.181823
2020-09-01,Minimum Variance,XOM,0.0
2020-09-01,Minimum Variance,CAT,0.0
2020-09-01,Minimum Variance,AMZN,0.250462
2020-09-01,Minimum Variance,BRK-B,0.15626
2020-09-01,Minimum Variance,LLY,0.026433
2020-09-01,Minimum Variance,NEE,0.007555
2020-10-01,Minimum Variance,AAPL,0.0
2020-10-01,Minimum Variance,MSFT,0.0
2020-10-01,Minimum Variance,GOOGL,0.0
2020-10-01,Minimum Variance,JPM,0.0
2020-10-01,Minimum Variance,JNJ,0.371635
2020-10-01,Minimum Variance,PG,0.195692
2020-10-01,Minimum Variance,XOM,0.0
2020-10-01,Minimum Variance,CAT,0.0
2020-10-01,Minimum Variance,AMZN,0.219474
2020-10-01,Minimum Variance,BRK-B,0.172508
2020-10-01,Minimum Variance,LLY,0.040692
2020-10-01,Minimum Variance,NEE,0.0
2020-11-02,Minimum Variance,AAPL,0.0
2020-11-02,Minimum Variance,MSFT,0.0
2020-11-02,Minimum Variance,GOOGL,0.0
2020-11-02,Minimum Variance,JPM,0.0
2020-11-02,Minimum Variance,JNJ,0.361865
